station1,station2,price
中山公园,观澜湖,8
中山公园,贝尔路,6
中山公园,购物公园,5
中山公园,赤尾,6
中山公园,赤湾,4
中山公园,车公庙,5
中山公园,通新岭,6
中山公园,钟屋南,4
中山公园,铁路公园,4
中山公园,银湖,6
中山公园,锦龙,10
中山公园,长圳,8
中山公园,长岭陂,5
中山公园,长湖,7
中山公园,长龙,7
中山公园,阳台山东,7
中山公园,雅宝,6
中山公园,雪象,7
中山公园,香梅,5
中山公园,香梅北,5
中山公园,香蜜,5
中山公园,香蜜湖,5
中山公园,马安山,7
中山公园,高新南,4
中山公园,高新园,3
中山公园,鲤鱼门,2
中山公园,鸿安围,9
中山公园,鹿丹村,6
中山公园,黄木岗,6
中山公园,黄田,5
中山公园,黄贝岭,7
中山公园,黄阁坑,9
中山公园,龙东,10
中山公园,龙井,5
中山公园,龙华,7
中山公园,龙园,10
中山公园,龙城公园,9
中山公园,龙城广场,9
中山公园,龙胜,6
临海,上塘,6
临海,上屋,8
临海,上川,3
临海,上李朗,8
临海,上梅林,6
临海,上水径,7
临海,上沙,5
临海,上芬,6
临海,下梅林,6
临海,下水径,7
临海,下沙,5
临海,世界之窗,4
临海,东纵纪念馆,11
临海,东角头,4
临海,中大,9
临海,中山公园,3
临海,临海,2
临海,丹竹头,8
临海,五和,6
临海,人民南,7
临海,仙湖路,7
临海,会展中心,6
临海,会展城,7
临海,体育中心,7
临海,侨城东,5
临海,侨城北,5
临海,侨香,5
临海,元芬,7
临海,光明,9
临海,光明大街,9
临海,光雅园,6
临海,八卦岭,6
临海,公明广场,8
临海,六和,11
临海,六约,8
临海,六约北,8
临海,兴东,3
临海,兴围,5
临海,农林,5
临海,冬瓜岭,6
临海,凉帽山,7
临海,凤凰城,8
临海,前海湾,2
临海,前湾,2
临海,前湾公园,3
临海,华为,7
临海,华侨城,4
临海,华南城,8
临海,华强北,6
临海,华强南,6
临海,华强路,6
临海,华新,6
临海,南光,3
临海,南坑,7
临海,南头古城,3
临海,南山,3
临海,南山书城,4
临海,南油,3
临海,南油西,3
临海,南约,10
临海,南联,10
临海,双拥街,8
临海,双龙,10
临海,合水口,8
临海,吉祥,10
临海,同乐南,3
临海,后亭,7
临海,后海,3
临海,后瑞,4
临海,向西村,7
临海,四海,4
临海,四联,8
临海,回龙埔,10
临海,园岭,7
临海,固戍,4
临海,国展,6
临海,国展北,7
临海,国展南,6
临海,国贸,7
临海,圳美,9
临海,坂田,6
临海,坂田北,6
临海,坑梓,12
临海,坪山,11
临海,坪山中心,11
临海,坪山围,11
临海,坪山广场,11
临海,坪洲,2
临海,坪环,11
临海,坳背,9
临海,塘坑,8
临海,塘尾,6
临海,塘朗,5
临海,大剧院,7
临海,大学城,4
临海,大新,2
临海,大梅沙,10
临海,大芬,7
临海,大运,9
临海,大运中心,9
临海,太子湾,4
临海,太安,7
临海,妈湾,3
临海,孖岭,6
临海,安托山,5
临海,官田,7
临海,宝体,2
临海,宝华,2
临海,宝安,3
临海,宝安中心,2
临海,宝安客运站,3
临海,宝田一路,3
临海,宝龙,10
临海,宝龙同乐,11
临海,小梅沙,10
临海,少年宫,6
临海,尚景,10
临海,岗厦,6
临海,岗厦北,6
临海,岗头,7
临海,嶂背,10
临海,左炮台东,5
临海,市民中心,6
临海,布吉,7
临海,布心,7
临海,平峦山,4
临海,平湖,8
临海,怀德,5
临海,怡景,7
临海,怡海,3
临海,愉园,10
临海,技术大学,12
临海,文锦,7
临海,新和,11
临海,新塘围,10
临海,新安,2
临海,新安公园,3
临海,新秀,7
临海,晒布,7
临海,景田,6
临海,木古,8
临海,木棉湾,7
临海,机场,5
临海,机场东,5
临海,机场北,6
临海,杨美,7
临海,松元厦,8
临海,松岗,7
临海,松岗公园,8
临海,桂湾,2
临海,桃园,3
临海,桃源村,5
临海,桥头,6
临海,桥头西,6
临海,梅景,6
临海,梅村,6
临海,梅林关,6
临海,梦海,2
临海,梧桐山南,8
临海,楼村,9
临海,横岗,9
临海,民乐,6
临海,民治,6
临海,水湾,4
临海,水贝,7
临海,永湖,9
临海,沙井,7
临海,沙壆,11
临海,沙头角,8
临海,沙尾,5
临海,沙田,12
临海,泥岗,7
临海,洪浪北,3
临海,洪湖,7
临海,流塘,3
临海,海上世界,4
临海,海上田园东,7
临海,海上田园南,7
临海,海山,8
临海,海月,4
临海,深云,5
临海,深圳北,6
临海,深圳湾公园,5
临海,深外高中,9
临海,深大,3
临海,深大南,4
临海,深康,5
临海,深湾,4
临海,深理工,10
临海,清湖,7
临海,清湖北,7
临海,湖贝,7
临海,湾厦,4
临海,溪头,7
临海,灵芝,2
临海,燕南,6
临海,燕子湖,11
临海,爱联,9
临海,牛湖,8
临海,珠光,4
临海,甘坑,7
临海,田心,12
临海,田贝,7
临海,留仙洞,4
临海,登良,4
临海,白石洲,4
临海,白石龙,6
临海,百鸽笼,7
临海,皇岗口岸,6
临海,皇岗村,6
临海,益田,6
临海,盐田墟,9
临海,盐田港西,9
临海,盐田路,9
临海,盛平,10
临海,石井,11
临海,石厦,6
临海,石芽岭,8
临海,碧头,8
临海,碧海湾,3
临海,福保,6
临海,福围,5
临海,福民,6
临海,福永,6
临海,福海西,6
临海,福田,6
临海,福田口岸,6
临海,禾花,8
临海,科学公园,9
临海,科学馆,6
临海,科苑,4
临海,竹子林,5
临海,竹村,7
临海,笋岗,7
临海,粤海门,4
临海,红山,6
临海,红岭,7
临海,红岭北,7
临海,红岭南,7
临海,红树湾,4
临海,红树湾南,4
临海,红花山,8
临海,罗湖,7
临海,罗湖北,7
临海,翠竹,7
临海,翰岭,7
临海,翻身,2
临海,老街,7
临海,花果山,4
临海,茜坑,7
临海,茶光,4
临海,草埔,7
临海,荔林,3
临海,荔湾,3
临海,荷坳,9
临海,莲塘,8
临海,莲塘口岸,7
临海,莲花北,6
临海,莲花村,6
临海,莲花西,6
临海,薯田埔,8
临海,蛇口港,4
临海,西丽,4
临海,西丽湖,4
临海,西乡,3
临海,西乡桃源,4
临海,观澜,8
临海,观澜湖,8
临海,贝尔路,7
临海,购物公园,6
临海,赤尾,6
临海,赤湾,4
临海,车公庙,5
临海,通新岭,6
临海,钟屋南,4
临海,铁路公园,3
临海,银湖,7
临海,锦龙,11
临海,长圳,8
临海,长岭陂,5
临海,长湖,7
临海,长龙,7
临海,阳台山东,7
临海,雅宝,7
临海,雪象,7
临海,香梅,5
临海,香梅北,5
临海,香蜜,5
临海,香蜜湖,5
临海,马安山,6
临海,高新南,4
临海,高新园,3
临海,鲤鱼门,2
临海,鸿安围,9
临海,鹿丹村,7
临海,黄木岗,6
临海,黄田,5
临海,黄贝岭,7
临海,黄阁坑,10
临海,龙东,10
临海,龙井,5
临海,龙华,7
临海,龙园,10
临海,龙城公园,9
临海,龙城广场,10
临海,龙胜,6
丹竹头,上塘,6
丹竹头,上屋,7
丹竹头,上川,7
丹竹头,上李朗,6
丹竹头,上梅林,5
丹竹头,上水径,3
丹竹头,上沙,6
丹竹头,上芬,6
丹竹头,下梅林,5
丹竹头,下水径,3
丹竹头,下沙,6
丹竹头,世界之窗,6
丹竹头,东纵纪念馆,7
丹竹头,东角头,7
丹竹头,中大,9
丹竹头,中山公园,7
丹竹头,临海,8
丹竹头,丹竹头,2
丹竹头,五和,4
丹竹头,人民南,5
丹竹头,仙湖路,5
丹竹头,会展中心,5
丹竹头,会展城,10
丹竹头,体育中心,5
丹竹头,侨城东,6
丹竹头,侨城北,6
丹竹头,侨香,6
丹竹头,元芬,6
丹竹头,光明,8
丹竹头,光明大街,8
丹竹头,光雅园,5
丹竹头,八卦岭,4
丹竹头,公明广场,9
丹竹头,六和,7
丹竹头,六约,2
丹竹头,六约北,4
丹竹头,兴东,7
丹竹头,兴围,9
丹竹头,农林,6
丹竹头,冬瓜岭,5
丹竹头,凉帽山,6
丹竹头,凤凰城,8
丹竹头,前海湾,7
丹竹头,前湾,8
丹竹头,前湾公园,8
丹竹头,华为,5
丹竹头,华侨城,6
丹竹头,华南城,7
丹竹头,华强北,4
丹竹头,华强南,5
丹竹头,华强路,5
丹竹头,华新,4
丹竹头,南光,7
丹竹头,南坑,5
丹竹头,南头古城,7
丹竹头,南山,7
丹竹头,南山书城,7
丹竹头,南油,7
丹竹头,南油西,7
丹竹头,南约,6
丹竹头,南联,5
丹竹头,双拥街,7
丹竹头,双龙,6
丹竹头,合水口,9
丹竹头,吉祥,5
丹竹头,同乐南,7
丹竹头,后亭,10
丹竹头,后海,7
丹竹头,后瑞,9
丹竹头,向西村,5
丹竹头,四海,7
丹竹头,四联,5
丹竹头,回龙埔,6
丹竹头,园岭,4
丹竹头,固戍,8
丹竹头,国展,10
丹竹头,国展北,10
丹竹头,国展南,10
丹竹头,国贸,5
丹竹头,圳美,9
丹竹头,坂田,4
丹竹头,坂田北,5
丹竹头,坑梓,8
丹竹头,坪山,7
丹竹头,坪山中心,7
丹竹头,坪山围,7
丹竹头,坪山广场,7
丹竹头,坪洲,8
丹竹头,坪环,7
丹竹头,坳背,5
丹竹头,塘坑,3
丹竹头,塘尾,10
丹竹头,塘朗,6
丹竹头,大剧院,5
丹竹头,大学城,6
丹竹头,大新,7
丹竹头,大梅沙,8
丹竹头,大芬,2
丹竹头,大运,4
丹竹头,大运中心,5
丹竹头,太子湾,8
丹竹头,太安,3
丹竹头,妈湾,8
丹竹头,孖岭,5
丹竹头,安托山,6
丹竹头,官田,7
丹竹头,宝体,8
丹竹头,宝华,8
丹竹头,宝安,8
丹竹头,宝安中心,7
丹竹头,宝安客运站,8
丹竹头,宝田一路,8
丹竹头,宝龙,6
丹竹头,宝龙同乐,6
丹竹头,小梅沙,8
丹竹头,少年宫,5
丹竹头,尚景,6
丹竹头,岗厦,5
丹竹头,岗厦北,5
丹竹头,岗头,5
丹竹头,嶂背,5
丹竹头,左炮台东,8
丹竹头,市民中心,5
丹竹头,布吉,2
丹竹头,布心,3
丹竹头,平峦山,8
丹竹头,平湖,7
丹竹头,怀德,9
丹竹头,怡景,4
丹竹头,怡海,8
丹竹头,愉园,5
丹竹头,技术大学,8
丹竹头,文锦,5
丹竹头,新和,7
丹竹头,新塘围,6
丹竹头,新安,8
丹竹头,新安公园,7
丹竹头,新秀,5
丹竹头,晒布,4
丹竹头,景田,5
丹竹头,木古,6
丹竹头,木棉湾,2
丹竹头,机场,9
丹竹头,机场东,9
丹竹头,机场北,10
丹竹头,杨美,4
丹竹头,松元厦,7
丹竹头,松岗,10
丹竹头,松岗公园,10
丹竹头,桂湾,8
丹竹头,桃园,7
丹竹头,桃源村,7
丹竹头,桥头,10
丹竹头,桥头西,10
丹竹头,梅景,6
丹竹头,梅村,5
丹竹头,梅林关,5
丹竹头,梦海,8
丹竹头,梧桐山南,5
丹竹头,楼村,9
丹竹头,横岗,3
丹竹头,民乐,5
丹竹头,民治,5
丹竹头,水湾,8
丹竹头,水贝,3
丹竹头,永湖,4
丹竹头,沙井,10
丹竹头,沙壆,7
丹竹头,沙头角,6
丹竹头,沙尾,5
丹竹头,沙田,8
丹竹头,泥岗,5
丹竹头,洪浪北,7
丹竹头,洪湖,4
丹竹头,流塘,7
丹竹头,海上世界,8
丹竹头,海上田园东,10
丹竹头,海上田园南,10
丹竹头,海山,6
丹竹头,海月,7
丹竹头,深云,6
丹竹头,深圳北,5
丹竹头,深圳湾公园,6
丹竹头,深外高中,7
丹竹头,深大,7
丹竹头,深大南,7
丹竹头,深康,6
丹竹头,深湾,6
丹竹头,深理工,9
丹竹头,清湖,6
丹竹头,清湖北,6
丹竹头,湖贝,5
丹竹头,湾厦,7
丹竹头,溪头,10
丹竹头,灵芝,7
丹竹头,燕南,5
丹竹头,燕子湖,7
丹竹头,爱联,5
丹竹头,牛湖,8
丹竹头,珠光,7
丹竹头,甘坑,6
丹竹头,田心,8
丹竹头,田贝,4
丹竹头,留仙洞,7
丹竹头,登良,7
丹竹头,白石洲,6
丹竹头,白石龙,5
丹竹头,百鸽笼,3
丹竹头,皇岗口岸,5
丹竹头,皇岗村,5
丹竹头,益田,5
丹竹头,盐田墟,7
丹竹头,盐田港西,7
丹竹头,盐田路,7
丹竹头,盛平,6
丹竹头,石井,7
丹竹头,石厦,5
丹竹头,石芽岭,3
丹竹头,碧头,10
丹竹头,碧海湾,8
丹竹头,福保,6
丹竹头,福围,9
丹竹头,福民,5
丹竹头,福永,9
丹竹头,福海西,10
丹竹头,福田,5
丹竹头,福田口岸,5
丹竹头,禾花,7
丹竹头,科学公园,9
丹竹头,科学馆,5
丹竹头,科苑,7
丹竹头,竹子林,6
丹竹头,竹村,7
丹竹头,笋岗,4
丹竹头,粤海门,7
丹竹头,红山,5
丹竹头,红岭,5
丹竹头,红岭北,4
丹竹头,红岭南,5
丹竹头,红树湾,7
丹竹头,红树湾南,6
丹竹头,红花山,9
丹竹头,罗湖,5
丹竹头,罗湖北,3
丹竹头,翠竹,4
丹竹头,翰岭,5
丹竹头,翻身,7
丹竹头,老街,4
丹竹头,花果山,8
丹竹头,茜坑,7
丹竹头,茶光,7
丹竹头,草埔,3
丹竹头,荔林,7
丹竹头,荔湾,8
丹竹头,荷坳,4
丹竹头,莲塘,5
丹竹头,莲塘口岸,5
丹竹头,莲花北,5
丹竹头,莲花村,5
丹竹头,莲花西,5
丹竹头,薯田埔,9
丹竹头,蛇口港,8
丹竹头,西丽,6
丹竹头,西丽湖,7
丹竹头,西乡,8
丹竹头,西乡桃源,8
丹竹头,观澜,7
丹竹头,观澜湖,7
丹竹头,贝尔路,5
丹竹头,购物公园,5
丹竹头,赤尾,5
丹竹头,赤湾,8
丹竹头,车公庙,5
丹竹头,通新岭,4
丹竹头,钟屋南,8
丹竹头,铁路公园,8
丹竹头,银湖,5
丹竹头,锦龙,7
丹竹头,长圳,8
丹竹头,长岭陂,5
丹竹头,长湖,7
丹竹头,长龙,3
丹竹头,阳台山东,6
丹竹头,雅宝,5
丹竹头,雪象,5
丹竹头,香梅,6
丹竹头,香梅北,6
丹竹头,香蜜,6
丹竹头,香蜜湖,5
丹竹头,马安山,10
丹竹头,高新南,7
丹竹头,高新园,7
丹竹头,鲤鱼门,7
丹竹头,鸿安围,7
丹竹头,鹿丹村,5
丹竹头,黄木岗,4
丹竹头,黄田,8
丹竹头,黄贝岭,4
丹竹头,黄阁坑,5
丹竹头,龙东,6
丹竹头,龙井,7
丹竹头,龙华,6
丹竹头,龙园,6
丹竹头,龙城公园,5
丹竹头,龙城广场,5
丹竹头,龙胜,6
五和,上塘,3
五和,上屋,5
五和,上川,6
五和,上李朗,4
五和,上梅林,3
五和,上水径,3
五和,上沙,5
五和,上芬,3
五和,下梅林,4
五和,下水径,3
五和,下沙,5
五和,世界之窗,6
五和,东纵纪念馆,8
五和,东角头,7
五和,中大,7
五和,中山公园,6
五和,临海,6
五和,丹竹头,4
五和,五和,2
五和,人民南,5
五和,仙湖路,6
五和,会展中心,4
五和,会展城,9
五和,体育中心,4
五和,侨城东,5
五和,侨城北,5
五和,侨香,5
五和,元芬,4
五和,光明,7
五和,光明大街,7
五和,光雅园,2
五和,八卦岭,4
五和,公明广场,8
五和,六和,8
五和,六约,5
五和,六约北,5
五和,兴东,5
五和,兴围,7
五和,农林,5
五和,冬瓜岭,3
五和,凉帽山,4
五和,凤凰城,7
五和,前海湾,6
五和,前湾,7
五和,前湾公园,7
五和,华为,2
五和,华侨城,6
五和,华南城,5
五和,华强北,4
五和,华强南,4
五和,华强路,5
五和,华新,4
五和,南光,7
五和,南坑,2
五和,南头古城,6
五和,南山,7
五和,南山书城,7
五和,南油,7
五和,南油西,7
五和,南约,7
五和,南联,7
五和,双拥街,5
五和,双龙,7
五和,合水口,8
五和,吉祥,7
五和,同乐南,6
五和,后亭,9
五和,后海,6
五和,后瑞,7
五和,向西村,5
五和,四海,7
五和,四联,5
五和,回龙埔,7
五和,园岭,4
五和,固戍,7
五和,国展,9
五和,国展北,9
五和,国展南,9
五和,国贸,5
五和,圳美,7
五和,坂田,2
五和,坂田北,2
五和,坑梓,9
五和,坪山,8
五和,坪山中心,8
五和,坪山围,8
五和,坪山广场,8
五和,坪洲,6
五和,坪环,8
五和,坳背,6
五和,塘坑,5
五和,塘尾,8
五和,塘朗,3
五和,大剧院,5
五和,大学城,4
五和,大新,7
五和,大梅沙,8
五和,大芬,4
五和,大运,6
五和,大运中心,7
五和,太子湾,7
五和,太安,4
五和,妈湾,7
五和,孖岭,3
五和,安托山,5
五和,官田,5
五和,宝体,6
五和,宝华,6
五和,宝安,7
五和,宝安中心,6
五和,宝安客运站,6
五和,宝田一路,6
五和,宝龙,7
五和,宝龙同乐,8
五和,小梅沙,9
五和,少年宫,4
五和,尚景,7
五和,岗厦,4
五和,岗厦北,4
五和,岗头,2
五和,嶂背,7
五和,左炮台东,7
五和,市民中心,4
五和,布吉,3
五和,布心,4
五和,平峦山,6
五和,平湖,5
五和,怀德,8
五和,怡景,5
五和,怡海,7
五和,愉园,7
五和,技术大学,9
五和,文锦,5
五和,新和,8
五和,新塘围,7
五和,新安,6
五和,新安公园,6
五和,新秀,5
五和,晒布,5
五和,景田,4
五和,木古,5
五和,木棉湾,4
五和,机场,8
五和,机场东,7
五和,机场北,8
五和,杨美,2
五和,松元厦,6
五和,松岗,9
五和,松岗公园,8
五和,桂湾,6
五和,桃园,6
五和,桃源村,5
五和,桥头,8
五和,桥头西,8
五和,梅景,4
五和,梅村,4
五和,梅林关,3
五和,梦海,7
五和,梧桐山南,6
五和,楼村,7
五和,横岗,6
五和,民乐,3
五和,民治,2
五和,水湾,7
五和,水贝,4
五和,永湖,6
五和,沙井,9
五和,沙壆,8
五和,沙头角,7
五和,沙尾,5
五和,沙田,9
五和,泥岗,4
五和,洪浪北,5
五和,洪湖,5
五和,流塘,6
五和,海上世界,7
五和,海上田园东,9
五和,海上田园南,9
五和,海山,7
五和,海月,7
五和,深云,5
五和,深圳北,2
五和,深圳湾公园,6
五和,深外高中,7
五和,深大,6
五和,深大南,7
五和,深康,5
五和,深湾,6
五和,深理工,8
五和,清湖,4
五和,清湖北,5
五和,湖贝,5
五和,湾厦,7
五和,溪头,8
五和,灵芝,6
五和,燕南,5
五和,燕子湖,9
五和,爱联,7
五和,牛湖,6
五和,珠光,5
五和,甘坑,3
五和,田心,9
五和,田贝,5
五和,留仙洞,5
五和,登良,7
五和,白石洲,6
五和,白石龙,3
五和,百鸽笼,4
五和,皇岗口岸,5
五和,皇岗村,5
五和,益田,5
五和,盐田墟,8
五和,盐田港西,7
五和,盐田路,8
五和,盛平,7
五和,石井,9
五和,石厦,5
五和,石芽岭,4
五和,碧头,9
五和,碧海湾,7
五和,福保,5
五和,福围,8
五和,福民,4
五和,福永,8
五和,福海西,8
五和,福田,4
五和,福田口岸,5
五和,禾花,5
五和,科学公园,7
五和,科学馆,5
五和,科苑,6
五和,竹子林,5
五和,竹村,5
五和,笋岗,4
五和,粤海门,6
五和,红山,3
五和,红岭,5
五和,红岭北,4
五和,红岭南,5
五和,红树湾,6
五和,红树湾南,6
五和,红花山,8
五和,罗湖,5
五和,罗湖北,4
五和,翠竹,5
五和,翰岭,4
五和,翻身,6
五和,老街,5
五和,花果山,7
五和,茜坑,5
五和,茶光,5
五和,草埔,4
五和,荔林,7
五和,荔湾,7
五和,荷坳,6
五和,莲塘,6
五和,莲塘口岸,5
五和,莲花北,4
五和,莲花村,4
五和,莲花西,5
五和,薯田埔,8
五和,蛇口港,7
五和,西丽,5
五和,西丽湖,5
五和,西乡,7
五和,西乡桃源,7
五和,观澜,6
五和,观澜湖,6
五和,贝尔路,2
五和,购物公园,4
五和,赤尾,5
五和,赤湾,7
五和,车公庙,5
五和,通新岭,4
五和,钟屋南,7
五和,铁路公园,7
五和,银湖,4
五和,锦龙,8
五和,长圳,6
五和,长岭陂,3
五和,长湖,5
五和,长龙,3
五和,阳台山东,4
五和,雅宝,2
五和,雪象,3
五和,香梅,5
五和,香梅北,5
五和,香蜜,5
五和,香蜜湖,5
五和,马安山,9
五和,高新南,6
五和,高新园,6
五和,鲤鱼门,7
五和,鸿安围,8
五和,鹿丹村,5
五和,黄木岗,4
五和,黄田,7
五和,黄贝岭,5
五和,黄阁坑,7
五和,龙东,8
五和,龙井,5
五和,龙华,4
五和,龙园,7
五和,龙城公园,7
五和,龙城广场,7
五和,龙胜,4
人民南,上塘,5
人民南,上屋,7
人民南,上川,7
人民南,上李朗,7
人民南,上梅林,4
人民南,上水径,5
人民南,上沙,4
人民南,上芬,5
人民南,下梅林,4
人民南,下水径,5
人民南,下沙,5
人民南,世界之窗,5
人民南,东纵纪念馆,9
人民南,东角头,7
人民南,中大,9
人民南,中山公园,6
人民南,临海,7
人民南,丹竹头,5
人民南,五和,5
人民南,人民南,2
人民南,仙湖路,5
人民南,会展中心,3
人民南,会展城,10
人民南,体育中心,3
人民南,侨城东,5
人民南,侨城北,5
人民南,侨香,5
人民南,元芬,6
人民南,光明,8
人民南,光明大街,8
人民南,光雅园,5
人民南,八卦岭,3
人民南,公明广场,9
人民南,六和,9
人民南,六约,6
人民南,六约北,6
人民南,兴东,7
人民南,兴围,8
人民南,农林,5
人民南,冬瓜岭,3
人民南,凉帽山,6
人民南,凤凰城,8
人民南,前海湾,7
人民南,前湾,7
人民南,前湾公园,7
人民南,华为,5
人民南,华侨城,5
人民南,华南城,7
人民南,华强北,3
人民南,华强南,3
人民南,华强路,3
人民南,华新,3
人民南,南光,6
人民南,南坑,5
人民南,南头古城,6
人民南,南山,6
人民南,南山书城,6
人民南,南油,6
人民南,南油西,7
人民南,南约,8
人民南,南联,8
人民南,双拥街,7
人民南,双龙,8
人民南,合水口,9
人民南,吉祥,7
人民南,同乐南,7
人民南,后亭,10
人民南,后海,6
人民南,后瑞,8
人民南,向西村,2
人民南,四海,7
人民南,四联,6
人民南,回龙埔,8
人民南,园岭,2
人民南,固戍,8
人民南,国展,9
人民南,国展北,10
人民南,国展南,9
人民南,国贸,3
人民南,圳美,9
人民南,坂田,5
人民南,坂田北,5
人民南,坑梓,9
人民南,坪山,9
人民南,坪山中心,9
人民南,坪山围,9
人民南,坪山广场,9
人民南,坪洲,7
人民南,坪环,9
人民南,坳背,7
人民南,塘坑,6
人民南,塘尾,10
人民南,塘朗,6
人民南,大剧院,3
人民南,大学城,6
人民南,大新,6
人民南,大梅沙,7
人民南,大芬,5
人民南,大运,7
人民南,大运中心,7
人民南,太子湾,7
人民南,太安,3
人民南,妈湾,7
人民南,孖岭,4
人民南,安托山,5
人民南,官田,7
人民南,宝体,7
人民南,宝华,7
人民南,宝安,7
人民南,宝安中心,7
人民南,宝安客运站,7
人民南,宝田一路,7
人民南,宝龙,8
人民南,宝龙同乐,8
人民南,小梅沙,8
人民南,少年宫,3
人民南,尚景,8
人民南,岗厦,3
人民南,岗厦北,3
人民南,岗头,6
人民南,嶂背,7
人民南,左炮台东,7
人民南,市民中心,3
人民南,布吉,4
人民南,布心,4
人民南,平峦山,8
人民南,平湖,7
人民南,怀德,9
人民南,怡景,4
人民南,怡海,7
人民南,愉园,8
人民南,技术大学,9
人民南,文锦,2
人民南,新和,9
人民南,新塘围,8
人民南,新安,7
人民南,新安公园,7
人民南,新秀,4
人民南,晒布,3
人民南,景田,4
人民南,木古,7
人民南,木棉湾,5
人民南,机场,8
人民南,机场东,9
人民南,机场北,9
人民南,杨美,5
人民南,松元厦,7
人民南,松岗,10
人民南,松岗公园,10
人民南,桂湾,7
人民南,桃园,6
人民南,桃源村,5
人民南,桥头,9
人民南,桥头西,9
人民南,梅景,4
人民南,梅村,4
人民南,梅林关,4
人民南,梦海,7
人民南,梧桐山南,5
人民南,楼村,9
人民南,横岗,6
人民南,民乐,4
人民南,民治,5
人民南,水湾,7
人民南,水贝,3
人民南,永湖,6
人民南,沙井,10
人民南,沙壆,9
人民南,沙头角,6
人民南,沙尾,4
人民南,沙田,10
人民南,泥岗,3
人民南,洪浪北,7
人民南,洪湖,3
人民南,流塘,7
人民南,海上世界,7
人民南,海上田园东,10
人民南,海上田园南,10
人民南,海山,6
人民南,海月,6
人民南,深云,5
人民南,深圳北,5
人民南,深圳湾公园,5
人民南,深外高中,7
人民南,深大,6
人民南,深大南,6
人民南,深康,5
人民南,深湾,5
人民南,深理工,9
人民南,清湖,6
人民南,清湖北,6
人民南,湖贝,3
人民南,湾厦,6
人民南,溪头,10
人民南,灵芝,7
人民南,燕南,3
人民南,燕子湖,9
人民南,爱联,7
人民南,牛湖,8
人民南,珠光,6
人民南,甘坑,6
人民南,田心,10
人民南,田贝,3
人民南,留仙洞,6
人民南,登良,6
人民南,白石洲,5
人民南,白石龙,5
人民南,百鸽笼,4
人民南,皇岗口岸,4
人民南,皇岗村,4
人民南,益田,4
人民南,盐田墟,7
人民南,盐田港西,6
人民南,盐田路,7
人民南,盛平,8
人民南,石井,9
人民南,石厦,4
人民南,石芽岭,5
人民南,碧头,10
人民南,碧海湾,7
人民南,福保,4
人民南,福围,9
人民南,福民,4
人民南,福永,9
人民南,福海西,9
人民南,福田,4
人民南,福田口岸,4
人民南,禾花,7
人民南,科学公园,8
人民南,科学馆,3
人民南,科苑,6
人民南,竹子林,5
人民南,竹村,7
人民南,笋岗,3
人民南,粤海门,6
人民南,红山,5
人民南,红岭,2
人民南,红岭北,3
人民南,红岭南,2
人民南,红树湾,6
人民南,红树湾南,5
人民南,红花山,9
人民南,罗湖,3
人民南,罗湖北,4
人民南,翠竹,3
人民南,翰岭,4
人民南,翻身,7
人民南,老街,2
人民南,花果山,7
人民南,茜坑,7
人民南,茶光,6
人民南,草埔,4
人民南,荔林,7
人民南,荔湾,7
人民南,荷坳,7
人民南,莲塘,5
人民南,莲塘口岸,4
人民南,莲花北,4
人民南,莲花村,3
人民南,莲花西,4
人民南,薯田埔,9
人民南,蛇口港,7
人民南,西丽,6
人民南,西丽湖,7
人民南,西乡,7
人民南,西乡桃源,8
人民南,观澜,7
人民南,观澜湖,7
人民南,贝尔路,5
人民南,购物公园,4
人民南,赤尾,3
人民南,赤湾,7
人民南,车公庙,4
人民南,通新岭,2
人民南,钟屋南,8
人民南,铁路公园,7
人民南,银湖,3
人民南,锦龙,8
人民南,长圳,8
人民南,长岭陂,5
人民南,长湖,7
人民南,长龙,5
人民南,阳台山东,6
人民南,雅宝,5
人民南,雪象,6
人民南,香梅,5
人民南,香梅北,5
人民南,香蜜,5
人民南,香蜜湖,4
人民南,马安山,10
人民南,高新南,6
人民南,高新园,6
人民南,鲤鱼门,7
人民南,鸿安围,7
人民南,鹿丹村,2
人民南,黄木岗,3
人民南,黄田,8
人民南,黄贝岭,3
人民南,黄阁坑,7
人民南,龙东,8
人民南,龙井,6
人民南,龙华,6
人民南,龙园,8
人民南,龙城公园,7
人民南,龙城广场,7
人民南,龙胜,6
仙湖路,上塘,6
仙湖路,上屋,8
仙湖路,上川,8
仙湖路,上李朗,7
仙湖路,上梅林,5
仙湖路,上水径,5
仙湖路,上沙,5
仙湖路,上芬,7
仙湖路,下梅林,5
仙湖路,下水径,5
仙湖路,下沙,5
仙湖路,世界之窗,6
仙湖路,东纵纪念馆,9
仙湖路,东角头,7
仙湖路,中大,9
仙湖路,中山公园,7
仙湖路,临海,7
仙湖路,丹竹头,5
仙湖路,五和,6
仙湖路,人民南,5
仙湖路,仙湖路,2
仙湖路,会展中心,5
仙湖路,会展城,10
仙湖路,体育中心,4
仙湖路,侨城东,6
仙湖路,侨城北,6
仙湖路,侨香,6
仙湖路,元芬,7
仙湖路,光明,9
仙湖路,光明大街,9
仙湖路,光雅园,6
仙湖路,八卦岭,4
仙湖路,公明广场,10
仙湖路,六和,9
仙湖路,六约,6
仙湖路,六约北,6
仙湖路,兴东,7
仙湖路,兴围,9
仙湖路,农林,5
仙湖路,冬瓜岭,5
仙湖路,凉帽山,7
仙湖路,凤凰城,9
